name,address,sido,gu
화순,전남 화순군 화순읍 일심리 755,전남,화순군
경산,경북 경산시 옥산동 758-10(1층),경북,경산시
경산오거리,경북 경산시 중방동 880-23,경북,경산시
계양사동,경북 경산시 사동 663-6,경북,경산시
영대,경북 경산시 압량면 신대리 497,경북,경산시
진량,경북 경산시 진량읍 봉회리 81-3,경북,경산시
하양,경북 경산시 하양읍 금락리 130-18,경북,경산시
동천(경주),경북 경주시 동천동 791,경북,경주시
성건중앙,경북 경주시 성건동 625-13,경북,경주시
안강,경북 경주시 안강읍 산대리 2400-2,경북,경주시
충효,경북 경주시 충효동 3002-1,경북,경주시
황성,경북 경주시 황성동 893-3,경북,경주시
도량,경북 구미시 도량동 262-1,경북,구미시
봉곡,경북 구미시 봉곡동 302-4,경북,구미시
상모,경북 구미시 상모동 42-7,경북,구미시
선산,경북 구미시 선산읍 동부리 416,경북,구미시
송정(구미),경북 구미시 송정동 38-5 우방타운 206동2호,경북,구미시
신평공단,경북 구미시 신평동 129-2,경북,구미시
옥계,경북 구미시 옥계동 843-1,경북,구미시
원평,경북 구미시 원평동 84-5,경북,구미시
원호,경북 구미시 고아읍 원호리 442-2,경북,구미시
인동,경북 구미시 인의동 341-2,경북,구미시
진평,경북 구미시 진평동 29-5,경북,구미시
형곡,경북 구미시 형곡동 152-4,경북,구미시
김천,경북 김천시 신음동 1301-4,경북,김천시
김천혁신,경북 김천시 율곡동 364,경북,김천시
부곡(김천),경북 김천시 부곡동 426-1,경북,김천시
점촌,경북 문경시 모전동 866,경북,문경시
상주,경북 상주시 무양동 213-3,경북,상주시
성주,경북 성주군 성주읍 성산리 2102-4,경북,성주군
경북도청,경북 안동시 풍천면 갈전리 1325,경북,안동시
금곡,경북 안동시 당북동 311-8,경북,안동시
송현오거리,경북 안동시 송현동 260-5,경북,안동시
옥동(안동),경북 안동시 옥동 791-2,경북,안동시
용상,경북 안동시 용상동 1179-188,경북,안동시
가흥,경북 영주시 가흥동 1881,경북,영주시
영주,경북 영주시 휴천동 642-362,경북,영주시
중앙(영주),경북 영주시 영주2동 536-15,경북,영주시
풍기,경북 영주시 풍기읍 성내리 60,경북,영주시
영천1호,경북 영천시 망정동175-12,경북,영천시
울진,경북 울진군 울진읍 읍내리 576-1,경북,울진군
청도,경북 청도군 청도읍 고수리 503,경북,청도군
북삼,경북 칠곡군 북삼읍 인평리 246-3,경북,칠곡군
석적,경북 칠곡군 석적읍 중리 203-5,경북,칠곡군
왜관,경북 칠곡군 왜관읍 왜관리 237-19,경북,칠곡군
구룡포,경북 포항시 남구 구룡포읍 구룡포1리 742,경북,포항시
남부(포항),경북 포항시 남구 대도동 124-13,경북,포항시
대해중앙,경북 포항시 남구 대도동 97-4,경북,포항시
송도,경북 포항시 남구 해도동 25-28,경북,포항시
연일,경북 포항시 남구 생지리 157-9,경북,포항시
오천,경북 포항시 남구 오천읍 원리 913-2,경북,포항시
효곡,경북 포항시 남구 효자동 579-1 풍림아이원상가 107호,경북,포항시
양덕(포항),경북 포항시 북구 양덕동 1574,경북,포항시
양학대이,경북 포항시 북구 득량동 2-1,경북,포항시
용흥,경북 포항시 북구 용흥동 370,경북,포항시
우현,경북 포항시 북구 우현동 산15-6,경북,포항시
장성,경북 포항시 북구 장성동 1355-4,경북,포항시
죽도,경북 포항시 북구 대흥동 592-2,경북,포항시
환호장량,경북 포항시 북구 장성동 1378-3,경북,포항시
흥해,경북 포항시 북구 흥해읍 옥성리 403-7,경북,포항시
고현상동,경남 거제시 고현동 406-18,경남,거제시
아주,경남 거제시 아주동 1178-2,경남,거제시
옥포,경남 거제시 옥포동 160-1,경남,거제시
장평,경남 거제시 장평동 274,경남,거제시
중곡수월,경남 거제시 고현동 997,경남,거제시
거창1호,경남 거창군 거창읍 대동리 697-5,경남,거창군
고성(경남),경남 고성군 고성읍 송학리 244-88,경남,고성군
구산,경남 김해시 구산동 275-8,경남,김해시
내동,경남 김해시 내동 138-1,경남,김해시
대청,경남 김해시 대청동 61-1,경남,김해시
부원봉황,경남 김해시 부원동 607-3,경남,김해시
삼계1호,경남 김해시 삼계동 1479-4,경남,김해시
삼방,경남 김해시 삼방동 691-2 한일상가 108호,경남,김해시
삼정,경남 김해시 삼정동 590-1,경남,김해시
어방,경남 김해시 어방동 523-2,경남,김해시
외동,경남 김해시 외동 1187-12,경남,김해시
율하(김해),경남 김해시 관동동 1106-5,경남,김해시
장유1호,경남 김해시 내덕동 220-1 101호,경남,김해시
주촌,경남 김해시 주촌면 천곡리 1381-14,경남,김해시
지내안동,경남 김해시 지내동 67-1,경남,김해시
진영,경남 김해시 진영읍 진영리 1629-2,경남,김해시
남해,경남 남해군 남해읍 서변리 160-11,경남,남해군
내일동,경남 밀양시 내이동 1566-6,경남,밀양시
삼문상남,경남 밀양시 삼문동 717-11,경남,밀양시
동금,경남 사천시 동금동 58-4,경남,사천시
벌용,경남 사천시 벌리동 255-9,경남,사천시
사남,경남 사천시 사남면 월성리 64-3,경남,사천시
사천,경남 사천시 사천읍 수석리 293-23,경남,사천시
산청,경남 산청군 산청읍 옥산리 249,경남,산청군
덕계,경남 양산시 덕계동 750,경남,양산시
물금,경남 양산시 물금읍 범어리 2682-10,경남,양산시
삼성,경남 양산시 북정동 885-12,경남,양산시
상북,경남 양산시 상북면 석계리 242-1,경남,양산시
서창1호,경남 양산시 삼호동 707-2,경남,양산시
석산,경남 양산시 동면 금산리 1422-14,경남,양산시
중앙(양산),경남 양산시 중부동 684-6,경남,양산시
증산(양산),경남 양산시 물금읍 가촌리 1269-3,경남,양산시
통도사,경남 양산시 하북면 순지리 814-5,경남,양산시
의령,경남 의령군 의령읍 서동리 497-9,경남,의령군
가호,경남 진주시 가좌동 1431-2,경남,진주시
금산(진주),경남 진주시 금산면 장사리 1022-1,경남,진주시
상대,경남 진주시 상대동 238-3,경남,진주시
상봉중앙,경남 진주시 중안동 2-11,경남,진주시
상평,경남 진주시 상평동 198-43,경남,진주시
신안평거,경남 진주시 신안동 439-7,경남,진주시
이현인사,경남 진주시 인사동 145-5,경남,진주시
초장,경남 진주시 초전동 1704-7,경남,진주시
칠암망경,경남 진주시 칠암동 491-47,경남,진주시
판문평거,경남 진주시 평거동 733-1번지,경남,진주시
하대초전,경남 진주시 하대동 306-38,경남,진주시
혁신(경남 진주),경남 진주시 충무공동 38-1 뽀빠이프라자 1층 113호,경남,진주시
남지,경남 창녕군 남지읍 남지리 994-7,경남,창녕군
창녕,경남 창녕군 창녕읍 송현리 238-1,경남,창녕군
문화중앙,경남 창원시 마산합포구 중앙동2가 5-42번지,경남,창원시
월영,경남 창원시 마산합포구 해운동 42-11,경남,창원시
자산교방,경남 창원시 마산합포구 자산동 301-19,경남,창원시
진동,경남 창원시 마산합포구 진동면 진동리 436,경남,창원시
창동산호,경남 창원시 마산합포구 산호동 338-35,경남,창원시
내서삼계,경남 창원시 마산회원구 삼계리 35-14,경남,창원시
석전회성,경남 창원시 마산회원구 석전동 264-56,경남,창원시
양덕(창원),경남 창원시 마산회원구 양덕2동 73-35,경남,창원시
호계,경남 창원시 마산회원구 내서읍 호계리 289-45,경남,창원시
회원,경남 창원시 마산회원구 회원2동 669-4,경남,창원시
남양,경남 창원시 성산구 가음동 7-2 더원빌딩 104호,경남,창원시
대방,경남 창원시 성산구 성주동 100,경남,창원시
반송(창원),경남 창원시 성산구 반지동 55-18,경남,창원시
사파,경남 창원시 성산구 사파동 113-16,경남,창원시
중앙(창원 성산),경남 창원시 성산구 중앙동 100-1,경남,창원시
감계,경남 창원시 의창구 북면 감계리 246-4,경남,창원시
도계명서,경남 창원시 의창구 도계동 396-9,경남,창원시
동읍,경남 창원시 의창구 동읍 용잠리 371-2,경남,창원시
봉곡사림,경남 창원시 의창구 봉곡동 132-18,경남,창원시
용지호수,경남 창원시 의창구 용호동 73-50,경남,창원시
중동소답,경남 창원시 의창구 서상동 666-6,경남,창원시
팔용,경남 창원시 의창구 팔용동 183-10,경남,창원시
석동덕산,경남 창원시 진해구 석동 139-6,경남,창원시
웅동용원,경남 창원시 진해구 용원동 1214-11,경남,창원시
중앙(진해),경남 창원시 진해구 여좌동 925-40,경남,창원시
태평,경남 창원시 진해구 수송동 12-11,경남,창원시
풍호,경남 창원시 진해구 풍호동 305-17,경남,창원시
미수봉평,경남 통영시 미수동 22-1번지 운하상가 115호,경남,통영시
북신무전,경남 통영시 무전동 1033-2,경남,통영시
죽림,경남 통영시 광도면 죽림리 1574-57 가동 103호,경남,통영시
함안,경남 함안군 가야읍 말산리 58-27,경남,함안군
함양,경남 함양군 함양읍 용평리 773-1,경남,함양군
합천,경남 합천군 합천읍 합천리 320-3,경남,합천군
대정,제주 서귀포시 대정읍 하모리 1048-4,제주,서귀포시
서귀포1호,제주 서귀포시 동흥동 117-6,제주,서귀포시
서귀포명동,제주 서귀포시 서귀동 408-3,제주,서귀포시
서귀포혁신도시,제주 서귀포시 강정동 166-10,제주,서귀포시
성산일출봉,제주 서귀포시 성산읍 성산리 362-1,제주,서귀포시
중문,제주 서귀포시 중문동 1965-9,제주,서귀포시
표선,제주 서귀포시 표선리 633-3,제주,서귀포시
건입,제주 제주시 일도2동 160-9,제주,제주시
노형,제주 제주시 노형동 1055-1,제주,제주시
도두해안도로,제주 제주시 도두1동 2625-4,제주,제주시
삼양화북,제주 제주시 화북1동 1023-2,제주,제주시
아라이도,제주 제주시 이도2동 1970-24,제주,제주시
외도하귀,제주 제주시 애월읍 하귀1리 167,제주,제주시
용담삼도,제주 제주시 용담2동 624-10 1층,제주,제주시
이도일도,제주 제주시 이도이동 1179-18,제주,제주시
제주1호,제주 제주시  연동 272-30,제주,제주시
탑동(제주),제주 제주시 삼도이동 1192-22,제주,제주시
한림협재,제주 제주시 한림읍 한림리 1582-8,제주,제주시
함덕,제주 제주시 조천읍 함덕리 1004-41,제주,제주시
